id,lat,long,name
6000,-9.470250700474507,-127.44465227345238,kkkm
6000,-9.520722628694607,-127.40769757431006,kkkm
6000,-9.571189372864831,-127.37073098940537,kkkm
6000,-9.62165090468322,-127.33375245152166,kkkm
6000,-9.672107195822337,-127.29676189338728,kkkm
6000,-9.72255821792771,-127.25975924768574,kkkm
6000,-9.773003942618171,-127.22274444704573,kkkm
6000,-9.823444341487896,-127.18571742404896,kkkm
6000,-9.87387938610284,-127.14867811122353,kkkm
6000,-9.924309048001941,-127.11162644104665,kkkm
6000,-9.974733298698432,-127.07456234594792,kkkm
6000,-10.025152109676107,-127.03748575829857,kkkm
6000,-10.075565452394466,-127.00039661042403,kkkm
6000,-10.125973298282615,-126.96329483459495,kkkm
6000,-10.176375618743739,-126.92618036302657,kkkm
6000,-10.226772385152437,-126.88905312789,kkkm
6000,-10.27716356885593,-126.85191306129352,kkkm
6000,-10.327549141173069,-126.8147600953002,kkkm
6000,-10.37792907339412,-126.77759416191086,kkkm
6000,-10.428303336780598,-126.74041519308012,kkkm
6000,-10.478671902566184,-126.7032231207083,kkkm
6000,-10.529034741955083,-126.66601787663376,kkkm
6000,-10.579391826123592,-126.62879939264856,kkkm
6000,-10.62974312621805,-126.59156760048535,kkkm
6000,-10.680088613355622,-126.55432243182146,kkkm
6000,-10.730428258623364,-126.5170638182821,kkkm
6000,-10.78076203308032,-126.47979169143507,kkkm
6000,-10.831089907754361,-126.44250598279106,kkkm
6000,-10.881411853644643,-126.40520662380341,kkkm
6000,-10.93172784171963,-126.36789354587451,kkkm
6000,-10.982037842916727,-126.3305666803416,kkkm
6000,-11.032341828144723,-126.29322595849241,kkkm
6000,-11.082639768279643,-126.25587131155388,kkkm
6000,-11.132931634168399,-126.21850267069406,kkkm
6000,-11.183217396627068,-126.18111996702686,kkkm
6000,-11.233497026440084,-126.1437231316033,kkkm
6000,-11.283770494360033,-126.1063120954218,kkkm
6000,-11.334037771109518,-126.06888678941537,kkkm
6000,-11.384298827377638,-126.03144714446518,kkkm
6000,-11.434553633824308,-125.99399309138698,kkkm
6000,-11.484802161075622,-125.9565245609385,kkkm
6000,-11.535044379726227,-125.91904148382125,kkkm
6000,-11.585280260338644,-125.8815437906726,kkkm
6000,-11.635509773442841,-125.84403141207092,kkkm
6000,-11.6857328895352,-125.80650427853362,kkkm
6000,-11.735949579081593,-125.76896232051939,kkkm
6000,-11.786159812513544,-125.73140546842146,kkkm
6000,-11.83636356022937,-125.6938336525772,kkkm
6000,-11.886560792595851,-125.65624680325696,kkkm
6000,-11.936751479942822,-125.61864485067447,kkkm
6000,-11.986935592570621,-125.5810277249717,kkkm
6000,-12.037113100742992,-125.54339535624192,kkkm
6000,-12.0872839746911,-125.50574767450668,kkkm
6000,-12.13744818461132,-125.46808460972265,kkkm
6000,-12.18760570066748,-125.4304060917895,kkkm
6000,-12.237756492985794,-125.39271205053939,kkkm
6000,-12.287900531661071,-125.3550024157434,kkkm
6000,-12.338037786751203,-125.3172771171048,kkkm
6000,-12.388168228280238,-125.27953608426694,kkkm
6000,-12.43829182623626,-125.24177924680528,kkkm
6000,-12.488408550573789,-125.2040065342301,kkkm
6000,-12.53851837121034,-125.1662178759856,kkkm
6000,-12.588621258027976,-125.12841320145748,kkkm
6000,-12.638717180872966,-125.09059243995978,kkkm
6000,-12.688806109555829,-125.0527555207376,kkkm
6000,-12.738888013850927,-125.01490237297739,kkkm
6000,-12.788962863496664,-124.97703292579259,kkkm
6000,-12.839030628194834,-124.93914710823472,kkkm
