Time,OEM Velocity,TLE Velocity,OEM Speed,TLE Speed,Difference,Error
2023-07-16 02:15:00+00:00,[ 1.90849141  4.71492463 -5.7317724 ],[ 1.94637401  4.70980848 -5.7227916 ],7.663293589744405,7.662963622679854,0.00032996706455090674,0.004305812646829732
2023-07-16 02:19:00+00:00,[-0.141209    4.75659134 -6.00500463],[-0.10190704  4.75845484 -6.0038483 ],7.661930680496642,7.661558061217611,0.0003726192790312055,0.0048632556801865056
2023-07-16 02:23:00+00:00,[-2.17933236  4.45206573 -5.83983475],[-2.14147187  4.46083433 -5.84663075],7.659898742758859,7.6595062407627506,0.0003925019961084075,0.005124114682057017
2023-07-16 02:27:00+00:00,[-4.05682918  3.82424054 -5.24913398],[-4.02315841  3.83931174 -5.26342364],7.657420342188219,7.657006379843825,0.00041396234439439183,0.005406028739387396
2023-07-16 02:31:00+00:00,[-5.63723227  2.91965187 -4.27709349],[-5.6102242   2.93997925 -4.29789602],7.654820924390309,7.65441073989887,0.0004101844914394803,0.005358511916752
2023-07-16 02:35:00+00:00,[-6.80671681  1.80467778 -2.99547205],[-6.78840662  1.82882056 -3.02131885],7.652523006032924,7.65215111077976,0.00037189525316350114,0.004859773082293444
2023-07-16 02:39:00+00:00,[-7.48194392  0.56031614 -1.49780429],[-7.47375784  0.58652395 -1.52682663],7.650938289826182,7.650638280938305,0.0003000088878764018,0.003921203864306917
2023-07-16 02:43:00+00:00,[-7.61529957 -0.72376496  0.10759046],[-7.61790968 -0.69744114  0.07753424],7.65037247504919,7.650162327096805,0.00021014795238549766,0.002746898312087039
2023-07-16 02:47:00+00:00,[-7.19759317 -1.95547234  1.70521335],[-7.21083735 -1.93099716  1.67634432],7.650945823300045,7.650820586811439,0.00012523648860618408,0.0016368759039541395
2023-07-16 02:51:00+00:00,[-6.25841566 -3.04639519  3.18009348],[-6.28133983 -3.02559618  3.15454977],7.652534538651073,7.652492836818456,4.170183261731353e-05,0.0005449414492242773
2023-07-16 02:55:00+00:00,[-4.86439824 -3.91774841  4.42552799],[-4.89534389 -3.9021695   4.40519276],7.654829901750894,7.65487046681955,-4.0565068656128744e-05,0.0005299277603392634
2023-07-16 02:59:00+00:00,[-3.11523472 -4.50587898  5.35050109],[-3.15193623 -4.49671193  5.33691608],7.657381711248107,7.657531812028392,-0.00015010078028510065,0.001960210238241279
2023-07-16 03:03:00+00:00,[-1.13726641 -4.76724295  5.88662957],[-1.17695952 -4.7651676   5.88083396],7.65979033376115,7.660043340339254,-0.000253006578103232,0.0033030483483090247
2023-07-16 03:07:00+00:00,[ 0.92551264 -4.681977    5.99371999],[ 0.88578661 -4.68711335  5.99612429],7.661733592540899,7.662059514861039,-0.0003259223201403927,0.004253897844447309
2023-07-16 03:11:00+00:00,[ 2.92205934 -4.25575328  5.66319499],[ 2.88525353 -4.2676935   5.67359878],7.663004907978457,7.6633947322128275,-0.0003898242343707281,0.00508709362778636
2023-07-16 03:15:00+00:00,[ 4.70595918 -3.51960247  4.9190954 ],[ 4.67478643 -3.53742236  4.93666447],7.66362530834311,7.66404861703415,-0.0004233086910403472,0.005523608918869069
2023-07-16 03:19:00+00:00,[ 6.14676468 -2.52746597  3.81611122],[ 6.12344138 -2.5498032   3.83948042],7.663778774035915,7.664179055459449,-0.00040028142353421003,0.00522302946544232
2023-07-16 03:23:00+00:00,[ 7.13967452 -1.35184614  2.43512279],[ 7.12577966 -1.37707726  2.46258232],7.663697755825923,7.6640321750502665,-0.0003344192243437405,0.004363679714397869
2023-07-16 03:27:00+00:00,[ 7.61283352 -0.07836214  0.87703206],[ 7.60931916 -0.10466157  0.9065972 ],7.663586635960762,7.6638509013438725,-0.0002642653831106401,0.0034483251206503768
2023-07-16 03:31:00+00:00,[ 7.53229263  1.20062933 -0.74477703],[ 7.53931115  1.17512493 -0.71522475],7.663656824065172,7.663790029969429,-0.00013320590425713874,0.0017381506937895468
2023-07-16 03:35:00+00:00,[ 6.90383519  2.39255243 -2.31255511],[ 6.92087123  2.36957258 -2.2850548 ],7.663886647493521,7.663863795456713,2.2852036807741172e-05,0.0002981781680606529
2023-07-16 03:39:00+00:00,[ 5.7726682   3.41085618 -3.7122293 ],[ 5.79859613  3.39202003 -3.6886976 ],7.664090581664129,7.663942000566383,0.000148581097746181,0.0019386657316088126
2023-07-16 03:43:00+00:00,[ 4.22066799  4.18129828 -4.84152521],[ 4.25369835  4.16798372 -4.82366338],7.664049837994998,7.6637958228772165,0.00025401511778166963,0.003314371946309301
2023-07-16 03:47:00+00:00,[ 2.36076758  4.64746556 -5.61759528],[ 2.39858774  4.64067125 -5.60671576],7.663519851175064,7.663179128139614,0.0003407230354497415,0.004446038400977035
2023-07-16 03:51:00+00:00,[ 0.32898239  4.77515934 -5.983379  ],[ 0.36891977  4.77542751 -5.9803188 ],7.662323430448963,7.661920298793429,0.00040313165553396146,0.005261219513809279
